,Unnamed: 0,comments,hate,microlabel,source,probability,pred
175,175,거기에 전라도까지,1,지역,온라인 댓글,0.3451998,0.0
176,176,씹탱들아니들은 아무나 호남상 호남상 그랬지?저게 바로 전형적인 전라도 면상이다아무한테나 호남상 타령하지 마라,1,지역,온라인 댓글,0.92876047,1.0
177,177,나도 봤어 인터뷰때 쌍도 사투리 쓰는거 보고 급호감^^,1,지역,온라인 댓글,0.4420996,0.0
178,178,지역감정 조장은 무조건 ㅇㅂ야..,1,지역,온라인 댓글,0.9162483,1.0
179,179,서울자체가 라도 멀티인데 무'슨' 지역감정이 ㅋㅋㅋ,1,지역,온라인 댓글,0.43927887,0.0
180,180,2005년인가 광주에서 적발된 부정행위자가 시발 전국 부정행위자 몇년치 합한 것보다 많더라 씨발럼들 ㅋㅋ,1,지역,온라인 댓글,0.4108024,0.0
181,181,식탐 성욕이 크지 식당 가서 맛타박 하는거 보면 9할이 라도,1,지역,온라인 댓글,0.40391505,0.0
182,182,저 더러운 쌍판떼기 왜 자꾸보이나. 욕나온다. 그리고 왜 화가 7시로 꽂힐까?n재수없는 삐딱한 7시 시계바늘.,1,지역,온라인 댓글,0.9314047,1.0
183,183,전라도....제발전라도....,1,지역,온라인 댓글,0.5345888,1.0
184,184,쌍도 ㅂㅅ들 존나 미개하지,1,지역,온라인 댓글,0.90661985,1.0
185,185,역겹다 전라도 새끼들,1,지역,온라인 댓글,0.9273501,1.0
186,186,쌍도새끼들 민주화준거봐라 ㅋㅋㅋㅋ,1,지역,온라인 댓글,0.92995656,1.0
187,187,좆라도새끼들 팡주폭도가 방화범이라고 뽀록난기사에 댓글좀 봐야겠다 ㅋㅋ,1,지역,온라인 댓글,0.92907554,1.0
188,188,분탕 잼~ 불구경 잼~ 그런데 광주화 버튼 누른 저것들은 진짜 뭐지?,1,지역,온라인 댓글,0.49774936,0.0
189,189,전라도인들은 사상이 뼛속부터 다른듯. 저게 인간이 할 짓이냐 ㅋㅋ,1,지역,온라인 댓글,0.9047141,1.0
190,190,딱 대한민국이 전라도에 흡수당하면 저럴수있겠다...,1,지역,온라인 댓글,0.25040948,0.0
191,191,지역감정? 니 주변에 너에게 좆같은 짓을 한 새끼가 있으면 고향이 어딘지 물어봐라 그리고 공통점을 찾아라 그럼 그게 지역감정이야,1,지역,온라인 댓글,0.92610747,1.0
192,192,조선시대 양반 - 전라도경상도 - 천민집단반박시 경상도,1,지역,온라인 댓글,0.8968835,1.0
193,193,"왜그러냐면 개쌍도새끼들은 매신져로 글쓸때도 표준으로쓰면 줫나 오글거려서 어쩔수없이 사투리를 섞는다 예를들면 누구한테 학교갔는지 물어볼따 ""학교갔어? 학교갔니?"" 이딴식으로쓰면 존나 견딜수없음 그래서 ""학교갔나?"" 이렇게 개쌍도말이 메신져에서도 나오는거",1,지역,온라인 댓글,0.9248021,1.0
194,194,키아! 홍어들 통수맞은 기분!,1,지역,온라인 댓글,0.89791447,1.0
195,195,이런글 재미도없고 홍어들이 불의도시다 통구이다이지랄 떠니까 올리지마라,1,지역,온라인 댓글,0.92752975,1.0
196,196,사실 백제는 충청도 아니냐??,1,지역,온라인 댓글,0.35400712,0.0
197,197,전라도의 알흠다운 미풍양속,1,지역,온라인 댓글,0.2692712,0.0
198,198,머구잼.....,1,지역,온라인 댓글,0.062352568,0.0
199,199,ㅋㅋㅋㅋㅋㅋ이러니까 쌍도가 지 병신인거모르는병싱이라그러지ㅋㅋㅋㅋ진짜 홍어나 과메기나 한양에선 다 병신,1,지역,온라인 댓글,0.92818165,1.0
200,200,즌..라..도..,1,지역,온라인 댓글,0.05703227,0.0
201,201,쌍도 새끼들 극혐ㅋㅋ 홍어들만 지들 싫어하는줄암ㅋㅋ,1,지역,온라인 댓글,0.9243074,1.0
202,202,"인정한다,,,,쉬부레,,,,홍어,,쉐리덜,,,,",1,지역,온라인 댓글,0.36597773,0.0
203,203,경상도 미개하다 우리모두 인천으로 옵시다 경제수도 인천~,1,지역,온라인 댓글,0.3710327,0.0
204,204,대구의 인건비는 최하위라 난민도 거르는 실정,1,지역,온라인 댓글,0.27844092,0.0
205,205,충청도 뒷통수도 얼얼허노...,1,지역,온라인 댓글,0.6617814,1.0
206,206,여자는 경상도보다 전라도가 이쁨 ㅋㅋ,1,지역,온라인 댓글,0.44713458,0.0
207,207,첫줄 읽자마자 전라도 냄새나서 ㅁㅈㅎ,1,지역,온라인 댓글,0.9138049,1.0
208,208,전라도가 아닌게 더 신기,1,지역,온라인 댓글,0.268156,0.0
209,209,홍어들의 고향세탁 기술은 LG 드럼세탁기 수준입니다.,1,지역,온라인 댓글,0.510339,1.0
210,210,시발 전라도턱 보소 ㅋㅋ,1,지역,온라인 댓글,0.77813417,1.0
211,211,아니 공동명의 를 왜하냐 부부 라도 재산 은 확실히 따져야지 아니 엄밀히 따지고 보면 남남 이야 요즘시대에 무슨....어떤일을 할때는 최악의 경우를 항상 생각하고 해야 뒤탈이 없는거야 아니 왜 자기 돈을 여자한테 주냐 미친거 아니냐,1,지역,온라인 댓글,0.8660578,1.0
212,212,전라도 개새끼들은 학살만이 답이다,1,지역,온라인 댓글,0.9283912,1.0
213,213,쌍도부심 ㅁㅈㅎ 병신아 이와중에도 홍어야갤새끼들 풀발기하노 ㅋㅋ,1,지역,온라인 댓글,0.92972845,1.0
214,214,밤 12시 ~ 2시까지가 홍어새끼들 제일 많은거같음ㅋㅋ 이시간대가 딱 모이는 시간대냐?,1,지역,온라인 댓글,0.91522306,1.0
215,215,ㅇㅂ 홍어새끼들은 한국에서 썩 꺼져라,1,지역,온라인 댓글,0.9323851,1.0
216,216,군대 맞선임 광주새끼였는대 랑께~ 참 많이씀,1,지역,온라인 댓글,0.93416744,1.0
217,217,좆라도로 도망가,1,지역,온라인 댓글,0.46279258,0.0
218,218,홍어새끼들 신나서 얼씨구나하고 ㅇㅂ 주네 미친넘들 어휴,1,지역,온라인 댓글,0.9322484,1.0
219,219,라도나 개쌍도나,1,지역,온라인 댓글,0.6163977,1.0
220,220,전국 맘카페 세무조사해야합니다. 특히 제주맘 1순위로 하시길,1,지역,온라인 댓글,0.104805,0.0
221,221,전형적인 홍어상은 존나 무장공비처럼 생기지않았냐? 힘 좀 꽤나 쓸거같은 인상,1,지역,온라인 댓글,0.4794236,0.0
222,222,광주자택에서 체포,1,지역,온라인 댓글,0.3208179,0.0
223,223,지금 방송중인데 술집 호스티스가 제보함ㅋㅋ박유천 같은 케이스일 확률 518%ㅋㅋㅋ역시 명불허전 우파이스ㅋㅋ,1,지역,온라인 댓글,0.77718294,1.0
224,224,"ㄹㅇ 전라도애들 돈에 굉장히 민감하고 돈앞에서 의리없고 호의앞에서 의리없다 정말 한국사람 맞는지 의문이 생길정도로 정,의리란게 없음",1,지역,온라인 댓글,0.90880007,1.0
225,225,전라도가 주요 공직 차지해서 각종 만행을 저지르는데 누가 곱게 보냐???검찰 꼬라지 봐 문재앙 정권 좌파의 구린 걸 덮기 위해 발악하는 전라도 검사들 봐라이상한 판결 내리는 판사도 전라도고 빨갱이들도 전라도가 졸라게 많고 매국질 하는 쓰레기들도 전라도가 다수고조국 열렬히 지지하고 문재앙민주당 공산독재 부정선거 쳐빨던 미친 지역이 전라도잖아,1,지역,온라인 댓글,0.9312474,1.0
226,226,그 시점까지 기다린 뒤에 ㄹㅇ 518때 홍어 잡듯이 진압해야 됨.노동력 부족한 이상 사람이 필요하긴 한데 한국에 온 이상 지금 우리 사회에 그들이 녹아야지근데 그러지 않고 그들만의 동네를 만들고 있음. 지금은 그쪽에서도 공격하지 않고 있으니 명분이 없다만 언젠가 걔네들도 대가리수 어느 정도 찼다 싶으면 폭동 일으킬건데 그때가 명분도 살고 시기적으로도 딱임,1,지역,온라인 댓글,0.61554927,1.0
227,227,슨상금 사냥꾼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,지역,온라인 댓글,0.8701878,1.0
228,228,캬 역시 애국보수의 성지 대구답다! 대한민국 3대부촌 중 하나 대구!! 대구 까지 마라 대구 까면 무조건 홍어다 이니!,1,지역,온라인 댓글,0.92810494,1.0
229,229,쌍도가 원래 민도가 낮음...,1,지역,온라인 댓글,0.23790815,0.0
230,230,개쌍디언 전라디언뭔가 발음은 경상도 욕이.더 심한 것 같은데딱 봐도 전라디언은 그 자체,1,지역,온라인 댓글,0.19554515,0.0
231,231,머구 공무원들이 얼마나 썩어빠졌길래,1,지역,온라인 댓글,0.2513948,0.0
232,232,통수 일발 장전이노? 홍어새끼들 믿을 수가 있어야지,1,지역,온라인 댓글,0.9292073,1.0
233,233,전라도의 진골홍어가 목포듯이 개쌍도의 진골 통구이는 대구 달서구다.맨날 저기는 사건사고가 터지며 존나 가난한동네이자 얼굴형과 말투 성격이 너무 비슷하다.,1,지역,온라인 댓글,0.93006665,1.0
234,234,전라도 놈들이 다 해쳐먹는구나..,1,지역,온라인 댓글,0.9165714,1.0
235,235,홍어 새끼 말을 고대로 믿노 ?안철수 찍는다고 하고 문재인 찍음 ㅅㄱ,1,지역,온라인 댓글,0.92962265,1.0
236,236,어제 올라온걸 바로 또 올린게 더 소름이야 씨팔앰뒤 노양심 홍어같은년 ㅁㅈㅎ,1,지역,온라인 댓글,0.6554679,1.0
237,237,일베에도 홍어가 왜이리 많노,1,지역,온라인 댓글,0.8996243,1.0
238,238,"그래서 딱히 전문적인 기술도 필요 없고 상급자나 상관 똥꼬 빨아주는거랑 애새끼 쪼아대고 갈궈대는게 일상인 원,상사급 육군 부사관들 중에 홍어가 많제. 내가 있던 기보대대의 경우엔 대대에 120명에 달하는 부사관들 집합하면 그 중에 40% 가량이 홍어였다.",1,지역,온라인 댓글,0.88384265,1.0
239,239,하여튼 선거때마다 김부겸 밀어주는 조뼝신 통구이수준,1,지역,온라인 댓글,0.29309717,0.0
240,240,역시 외국계 기업이라 왜 [저 땅]에 대형마트가 없는 건지 모르는군 ㅋㅋㅋㅋㅋ물건은 돈을 내고 구입하는 게 아니라몰래 훔쳐오는 것이라는 생각이 보편적으로 자리잡은 지역이 바로 전라도인데 저기에 대형마트를? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,지역,온라인 댓글,0.8058111,1.0
241,241,너네들 기독교가 보수라고 떠드는 거 속지마라가보면 죄다 전라도다경상도 몇명 앞에 세워두고 실제는 죄다 전라도다,1,지역,온라인 댓글,0.648791,1.0
242,242,전라도언니? ㅁㅈㅎ,1,지역,온라인 댓글,0.23119974,0.0
243,243,문재인과 전라도거지들 척살,1,지역,온라인 댓글,0.8932447,1.0
244,244,이게 경상도 사람들 평균이구나 그래서 다들 경상도사람만보면 시끄럽고 뭔가 피해의식이 가득하다고들 말하는데,1,지역,온라인 댓글,0.09173288,0.0
245,245,"경상도 포항,부산 이쪽에서 당한거구만",1,지역,온라인 댓글,0.21084622,0.0
246,246,일반적인 표준말쓰는 마계사람으로써 사투리가 거슬린다는생각은 안해봄성격이 병신인거지,1,지역,온라인 댓글,0.9140673,1.0
247,247,아닙니다 아닙니다 이거 다 그짓말입니다저거 다 전라도 뱁니다,1,지역,온라인 댓글,0.2083271,0.0
248,248,대구 평균 ㅋㅋ,1,지역,온라인 댓글,0.20629062,0.0
249,249,이영자 멍청도더 멍청한 놈은 ㅁㅈㅎ,1,지역,온라인 댓글,0.93230957,1.0
250,250,저걸 청와대나 광화문가서 해야지 왜 촌동네에서 저러고있냐? 별 병신을 다보겠네,1,지역,온라인 댓글,0.5170446,1.0
251,251,아따 시조새파킹했노이련아ㅋㅋ 쌍도머 그남이노 아즉 재기 안했다노?,1,지역,온라인 댓글,0.9302277,1.0
252,252,경상도가 병신이라면전라도는 개병신일쁀임 ㅇㅇ,1,지역,온라인 댓글,0.8835926,1.0
253,253,쌍도부심 좆같지만 갓카홈그라운드 닥ㅇㅂ,1,지역,온라인 댓글,0.2644819,0.0
254,254,아이템 잡아서 캡쳐 뜨고 밑줄 긋고 열심히 했는데 쌍도드립 치다가 운지 해부렀노. ㅂㄷㅂㄷ?,1,지역,온라인 댓글,0.3317539,0.0
255,255,"시발 조만간 일베 씹선비 오겠네. ""여긴 쌍도 저장소거든요. 쌍도 까면 안돼요. 원래 홍어만 까는데. 요세 유입 많고 초중고 많아져서요. 유입 OUT 초중고 OUT""그리고 그 글은 일베 오겠지.",1,지역,온라인 댓글,0.79564893,1.0
256,256,쌍도나 홍어나 말 알아먹기 힘든건 매한가지네 ㅋㅋㅋ 시발 외국말하는줄알았다,1,지역,온라인 댓글,0.89560527,1.0
257,257,아따 오늘 민주화 수 와 이러노?? 홍어청정구역 선포해도 되겠네ㅋㅋㅋ,1,지역,온라인 댓글,0.5928105,1.0
258,258,"전라도 새끼들이 '토착왜구 KBS 안보기 운동'을 하는지 한번 지켜보자.뭐, 답이야 뻔하지만.",1,지역,온라인 댓글,0.9290883,1.0
259,259,apk 파일도 없는데 지인카톡에 무'슨' 수로 퍼뜨려ㅋㅋ빡대가리 한놈만 걸려라 이거네,1,지역,온라인 댓글,0.93362015,1.0
260,260,경상도새끼들 정신이 애새끼같아 ㅋㅋ전라도 다음으로 극혐 지역만으로 걸러야한다면1순위 전라도 2순위 경상도,1,지역,온라인 댓글,0.92566746,1.0
261,261,탈북자까는애들 1000%홍어,1,지역,온라인 댓글,0.9263028,1.0
262,262,머구도 절반은 문재앙 뽑았다지. ㅂㅅ들,1,지역,온라인 댓글,0.92768663,1.0
263,263,[팩트] 홍어는 한국사람 아니라 북괴 지령받는걸 이상하게 여기지 않음,1,지역,온라인 댓글,0.8847455,1.0
264,264,전라도가 불을 질렀다,1,지역,온라인 댓글,0.50988454,1.0
265,265,서울인데 구의원 부동산 아파트 윗층 아랫층 다 전라도임 ㅋㅋ,1,지역,온라인 댓글,0.4755713,0.0
266,266,마계 홍어 아주 인간관계 ㅆㅅㅌㅊ네 ㅋㅋㅋ인생 좆망 하는 테크,1,지역,온라인 댓글,0.9119555,1.0
267,267,통구이들이 에휴,1,지역,온라인 댓글,0.30104,0.0
268,268,전라도 시발놈들은 싸그리 가스실로 111111,1,지역,온라인 댓글,0.92957836,1.0
269,269,절라도 문신충이라서 출소후가 기대된다!!! 호성이 빙의된 모습을...,1,지역,온라인 댓글,0.3879992,0.0
270,270,울산도 전라도판이다,1,지역,온라인 댓글,0.6198504,1.0
271,271,홍어들이 몰려오면 맨먼저 티나는게 댓글에 정게로 꺼져라 노땅아 부터 시작되는듯. . ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ추천홍어요정까지ㅋㅋ,1,지역,온라인 댓글,0.9229754,1.0
272,272,헐? 쌍자지는 그냥 잠재적범죄자취급할것도 없이 범죄자취급해야겠다 개씨발쌍도버러지새끼들,1,지역,온라인 댓글,0.9308085,1.0
273,273,강원도 삼척 이제 정신돌아올때 되지 않았는지.. 정말 요즘 벼락도 많이 치던데..,1,지역,온라인 댓글,0.22257137,0.0
274,274,변희재 닮으면 전라도다. 진중권도 당연히 전라도고,1,지역,온라인 댓글,0.39016324,0.0
275,275,전라도 인기 스포츠,1,지역,온라인 댓글,0.30200043,0.0
276,276,전라도 새끼들은 멍청해서 올인하거든 ㅋㅋ김머중에게 보여주던 라도종자의 똥개스러운 복종심을 이용하면 그 누구라도 대통령은 꿈이 아님,1,지역,온라인 댓글,0.9344145,1.0
277,277,전라도틀딱이나일베틀딱이나 다똑같음 나이어린애들보면 만지고싶어함,1,지역,온라인 댓글,0.9298583,1.0
278,278,"탈레반들이 잘 아는지는 모르겠지만,즌라도식 민주주으를 위해서 반홍어 상징적인 곳에 테러하면유공자되고 보상도 받을 텐데... ㅋㅋㅋㅋ",1,지역,온라인 댓글,0.6296347,1.0
279,279,쌍도 폭발시키기,1,지역,온라인 댓글,0.34463075,0.0
280,280,역시 졷망 대구평소에 부심만 존나 부리더니 수준이 홍어랑 동급;;,1,지역,온라인 댓글,0.39222318,0.0
281,281,내가 젤 싫어 하는게... 지역차별이랑 전라도다!!!,1,지역,온라인 댓글,0.45296538,0.0
282,282,주변 천지에 들리는 개쌍도 사투리는 뭐냐?,1,지역,온라인 댓글,0.9194788,1.0
283,283,"부산은 도대체가 나쁜건 자기부정을 하고, 좋은건 없구나",1,지역,온라인 댓글,0.067699954,0.0
284,284,천연발정제 홍어의 힘,1,지역,온라인 댓글,0.37815756,0.0
285,285,홍어는 민주화씨발아,1,지역,온라인 댓글,0.9096601,1.0
286,286,전라도 경상도 둘다 좆병신개쓰레기인데?,1,지역,온라인 댓글,0.9294813,1.0
287,287,대구 쓰래기 수준 ㅋㅋㅋ 마 왜 사노?,1,지역,온라인 댓글,0.92452383,1.0
288,288,대중을 이끄는 홍어의 여신,1,지역,온라인 댓글,0.06744356,0.0
289,289,518이 민주화 운동이라면 왜 국가에서 나서서 민주화운동이아니라고 하면 처벌까지 한다는걸까요 뭔가 찔리는게 있는가요,1,지역,온라인 댓글,0.29645354,0.0
290,290,목사 자격도 없고 학력위조한 가짜목사더만. + 전라도식 장애인 착취의 만남.,1,지역,온라인 댓글,0.77338594,1.0
291,291,대구새끼들 욕할게 아니라누가봐도 연출 또 쇼하는건데ㅋㅋㅋㅋ 머가리 모자란 일게이들 많노 ㅋ,1,지역,온라인 댓글,0.9296183,1.0
292,292,"코트 = 전라도 목포출신, 좌파임 ㅅㄱ",1,지역,온라인 댓글,0.6673954,1.0
293,293,김대중 개씨발새끼 ㅇㅈ 다리끊고 도망간거도 펙트 고로 난 ㅁㅈㅎ줌 좆승만 싫어하면 홍어새끼랑께요~~~~~~~~~~~~~~~~~,1,지역,온라인 댓글,0.9301337,1.0
294,294,지역감정조장하는건 욕먹을만하지않냐애초에 개쌍도새낄 다 잡아죽임 해결이긴한디,1,지역,온라인 댓글,0.6912509,1.0
295,295,그년의 환경 타령은 절라도새끼들 전매 특허더니저런데서는 왜 조용하노,1,지역,온라인 댓글,0.926896,1.0
296,296,근데 야채 홍어새끼들은 정규시즌 다 끝나가는데 12번밖에 안 붙었냐,1,지역,온라인 댓글,0.92411226,1.0
297,297,그짝은 결정적인 순간 우덜으 힘이 작용함근데 설라디언도 마찬가지임,1,지역,온라인 댓글,0.33401614,0.0
298,298,벌라? 전라도?끄덕끄덕,1,지역,온라인 댓글,0.93088347,1.0
